tt0098502,Ron Fazio|Phoebe Legere|John Altamura
tt0098503,Ron Fazio|John Altamura|Phoebe Legere
tt0098513,Willem Dafoe|Edward James Olmos|Robert Loggia
tt0098519,Shelley Long|Craig T. Nelson|Betty Thomas
tt0098532,Kati Outinen|Elina Salo|Esko Nikkari
tt0098536,Tom Hanks|Mare Winningham|Craig T. Nelson
tt0098546,'Weird Al' Yankovic|Victoria Jackson|Kevin McCarthy
tt0098554,John Candy|Macaulay Culkin|Jean Louisa Kelly
tt0098575,Colin Firth|Annette Bening|Meg Tilly
tt0098621,Michael Douglas|Kathleen Turner|Danny DeVito
tt0098625,Robert De Niro|Sean Penn|Demi Moore
tt0098627,Andrew McCarthy|Jonathan Silverman|Catherine Mary Stewart
tt0098635,Billy Crystal|Meg Ryan|Carrie Fisher
tt0098645,John Candy|Jeffrey Jones|Annie Potts
tt0098663,Fred Savage|Luke Edwards|Jenny Lewis
tt0098692,Yûsaku Yara|Toshiko Fujita|Ichirô Nagai
tt0098724,James Spader|Andie MacDowell|Peter Gallagher
tt0098725,Geneviève Lemon|Karen Colston|Tom Lycos
tt0098769,Christopher Murney|Sam Waterston|Julie Harris|Jason Robards|Morgan Freeman|Paul Roebling|Garrison Keillor|George Black
tt0098966,Tom Selleck|Steve Guttenberg|Ted Danson
tt0098987,Andrew Dice Clay|Lauren Holly|Wayne Newton
tt0099005,Mel Gibson|Robert Downey Jr.|Nancy Travis
tt0099012,Mia Farrow|William Hurt|Joe Mantegna
tt0099014,Emmanuelle Chaulet|Stephen Lack|Katie Garner
tt0099018,Paul Hogan|Linda Kozlowski|Elias Koteas
tt0099030,Kim Coates|Dawna Wightman|Helen Hughes
tt0099040,Kerry Fox|Alexia Keogh|Karen Fergusson
tt0099044,Eddie Murphy|Nick Nolte|Brion James
tt0099052,Jeff Daniels|Julian Sands|John Goodman
tt0099073,Aidan Quinn|Elizabeth Perkins|Leo Fuchs
tt0099077,Robert De Niro|Robin Williams|Julie Kavner
tt0099088,Michael J. Fox|Christopher Lloyd|Mary Steenburgen
tt0099128,Alan Alda|Molly Ringwald|Joey Bishop
tt0099141,Mel Gibson|Goldie Hawn|David Carradine
tt0099160,Jamie Lee Curtis|Ron Silver|Clancy Brown
tt0099165,Tom Hanks|Bruce Willis|Melanie Griffith
tt0099166,Chris Young|Keith Coogan|Aeryk Egan
tt0099180,Jeffrey Combs|Bruce Abbott|Claude Earl Jones
tt0099204,Robin Williams|Tim Robbins|Pamela Reed
tt0099253,Alex Vincent|Jenny Agutter|Gerrit Graham
tt0099266,Julien Ciamaca|Philippe Caubère|Nathalie Roussel
tt0099291,Dennis Quaid|Tamlyn Tomita|Sab Shimono
tt0099329,Johnny Depp|Ricki Lake|Amy Locane
tt0099334,Gérard Depardieu|Anne Brochet|Vincent Perez
tt0099348,Kevin Costner|Mary McDonnell|Graham Greene
tt0099365,Liam Neeson|Frances McDormand|Colin Friels
tt0099371,Tom Cruise|Nicole Kidman|Robert Duvall
tt0099399,Chuck Norris|John P. Ryan|Billy Drago
tt0099422,Warren Beatty|Madonna|Al Pacino
tt0099423,Bruce Willis|William Atherton|Bonnie Bedelia
tt0099426,Tony Chiu-Wai Leung|Jacky Cheung|Waise Lee
tt0099487,Johnny Depp|Winona Ryder|Dianne Wiest
tt0099512,Jim Varney|Gailard Sartain|Bill Byrge
tt0099528,George C. Scott|Ed Flanders|Brad Dourif
tt0099558,Jackie Chan|Carol 'Do Do' Cheng|Eva Cobo
tt0099581,Dennis Hopper|Kiefer Sutherland|Carol Kane
tt0099582,Kiefer Sutherland|Kevin Bacon|Julia Roberts
tt0099612,John Hurt|Raul Julia|Nick Brimble
tt0099615,Marlon Brando|Matthew Broderick|Bruno Kirby
tt0099653,Patrick Swayze|Demi Moore|Whoopi Goldberg
tt0099654,Bill Cosby|Kimberly Russell|Denise Nicholas
tt0099669,Philippe Caubère|Nathalie Roussel|Didier Pain
tt0099674,Al Pacino|Diane Keaton|Andy Garcia
tt0099685,Robert De Niro|Ray Liotta|Joe Pesci
tt0099699,Gérard Depardieu|Andie MacDowell|Bebe Neuwirth
tt0099700,Zach Galligan|Phoebe Cates|John Glover
tt0099703,Anjelica Huston|John Cusack|Annette Bening
tt0099710,Jenny Seagrove|Dwier Brown|Carey Lowell
tt0099726,Mel Gibson|Glenn Close|Alan Bates
tt0099731,Natasha Richardson|Faye Dunaway|Aidan Quinn
tt0099740,Dylan McDermott|Stacey Travis|John Lynch
tt0099750,Bob Hoskins|Denzel Washington|Chloe Webb
tt0099753,Takaaki Enoki|Masahiko Tsugawa|Atsuko Asano
tt0099762,Fred Ward|Uma Thurman|Maria de Medeiros
tt0099763,Michael Rooker|Tracy Arnold|Tom Towles
tt0099776,Marco Hofschneider|René Hofschneider
tt0099785,Macaulay Culkin|Joe Pesci|Daniel Stern
tt0099797,Don Johnson|Virginia Madsen|Jennifer Connelly
tt0099800,Christopher Reid|Robin Harris|Christopher Martin
tt0099810,Sean Connery|Alec Baldwin|Scott Glenn
tt0099819,Kevin Kline|Tracey Ullman|William Hurt
tt0099851,Philip Hoffman|Bernadette Peters|Joanna Gleason|Chip Zien|Joy Franz
tt0099864,Brandon Crane|Richard Thomas|Tim Reid|Annette O'Toole|Harry Anderson|Dennis Christopher|Richard Masur|John Ritter|Tim Curry
tt0099871,Tim Robbins|Elizabeth Peña|Danny Aiello
tt0099878,George O'Hanlon|Penny Singleton|Mel Blanc
tt0099892,Tom Hanks|Meg Ryan|Lloyd Bridges
tt0099902,Gong Li|Wei Li|Baotian Li
tt0099938,Arnold Schwarzenegger|Penelope Ann Miller|Pamela Reed
tt0099939,Christopher Walken|David Caruso|Laurence Fishburne
tt0099951,Gary Kemp|Martin Kemp|Billie Whitelaw
tt0100029,Jean-Claude Van Damme|Harrison Page|Deborah Rennard
tt0100046,Sissy Spacek|Whoopi Goldberg|Dwight Schultz
tt0100050,John Travolta|Kirstie Alley|Olympia Dukakis
tt0100053,Gene Hackman|Dan Aykroyd|Dom DeLuise
tt0100054,Balthazar Getty|Chris Furrh|Danuel Pipoly
tt0100087,Richard Alexander|Kirstie Alley|John Larroquette
tt0100107,Robert Davi|Claudia Christian|Michael Lerner
tt0100112,Jean Rochefort|Anna Galiena|Roland Bertin
tt0100114,Steven Seagal|Joanna Pacula|Basil Wallace
tt0100129,Ed Begley Jr.|Stockard Channing|Dabney Coleman
tt0100133,Matthew Modine|Eric Stoltz|Tate Donovan
tt0100135,Charlie Sheen|Emilio Estevez|Leslie Hope
tt0100140,Cher|Bob Hoskins|Winona Ryder
tt0100142,Carolyn Farina|Edward Clements|Chris Eigeman
tt0100143,Fred Ward|Alec Baldwin|Jennifer Jason Leigh
tt0100150,Gabriel Byrne|Albert Finney|John Turturro
tt0100157,James Caan|Kathy Bates|Richard Farnsworth
tt0100168,Denzel Washington|Spike Lee|Wesley Snipes
tt0100196,Patrick Bergin|Iain Glen|Richard E. Grant
tt0100201,Jim Belushi|Linda Hamilton|Michael Caine
tt0100211,Jessica Lange|Armin Mueller-Stahl|Frederic Forrest
tt0100212,Steve Martin|Rick Moranis|Joan Cusack
tt0100232,Charlie Sheen|Michael Biehn|Joanne Whalley
tt0100240,Jonathan Brandis|Kenny Morrison|Clarissa Burt
tt0100258,Tony Todd|Patricia Tallman|Tom Towles
tt0100260,Craig Sheffer|David Cronenberg|Anne Bobby
tt0100263,Anne Parillaud|Marc Duret|Patrick Fontana
tt0100280,Eric Idle|Robbie Coltrane|Camille Coduri
tt0100318,Melanie Griffith|Matthew Modine|Michael Keaton
tt0100332,Willi Ninja
tt0100339,Toshio Furukawa|David Jarvis|Doug Erholtz
tt0100403,Danny Glover|Gary Busey|Kevin Peter Hall
tt0100404,Harrison Ford|Raul Julia|Greta Scacchi
tt0100405,Richard Gere|Julia Roberts|Jason Alexander
tt0100409,Wayne Allwine|Bill Farmer|Arthur Burghardt
tt0100419,Michael Oliver|John Ritter|Jack Warden
tt0100436,Christian Slater|Samantha Mathis|Anthony Lucero
tt0100438,Elizabeth Maclellan|Collin Bernsen|Steve Welles
tt0100449,Bill Murray|Geena Davis|Randy Quaid
tt0100475,Leslie Nielsen|Linda Blair|Ned Beatty
tt0100477,Bob Newhart|Eva Gabor|John Candy
tt0100485,Kevin Costner|Anthony Quinn|Madeleine Stowe
tt0100486,Jeremy Irons|Glenn Close|Ron Silver
tt0100502,Peter Weller|Nancy Allen|Belinda Bauer
tt0100507,Sylvester Stallone|Talia Shire|Burt Young
tt0100514,Clint Eastwood|Charlie Sheen|Raul Julia
tt0100519,Gary Oldman|Tim Roth|Richard Dreyfuss
tt0100530,Sean Connery|Michelle Pfeiffer|Roy Scheider
tt0100594,Debra Winger|John Malkovich|Campbell Scott
tt0100611,Kirstie Alley|Bill Pullman|Carrie Fisher
tt0100639,Keely Christian|Brittain Frye|Michael Harris
tt0100663,Gail Thackray|Melissa Moore|Stacia Zhivago
tt0100666,Douglas Barr|Royal Dano|Ariana Richards
tt0100680,Jane Fonda|Robert De Niro|Swoosie Kurtz
tt0100685,Sean Penn|Ed Harris|Gary Oldman
tt0100740,Debbie Harry|Matthew Lawrence|Christian Slater
tt0100758,Judith Hoag|Elias Koteas|Josh Pais
tt0100802,Arnold Schwarzenegger|Sharon Stone|Michael Ironside
tt0100814,Kevin Bacon|Fred Ward|Finn Carter
tt0100828,Jack Nicholson|Harvey Keitel|Meg Tilly
tt0100928,Clint Eastwood|Jeff Fahey|Charlotte Cornwell
tt0100934,Mickey Rourke|Jacqueline Bisset|Carré Otis
tt0100935,Nicolas Cage|Laura Dern|Willem Dafoe
tt0100944,Anjelica Huston|Mai Zetterling|Jasen Fisher
tt0100994,Emilio Estevez|Kiefer Sutherland|Lou Diamond Phillips
tt0100998,Akira Terao|Mitsuko Baishô|Toshie Negishi
tt0101020,Leslie Cheung|Yun-Fat Chow|Cherie Chung
tt0101026,Victoria Abril|Antonio Banderas|Loles León
tt0101095,Alessandra Martines|Mario Adorf|Kim Rossi Stuart
tt0101258,Leslie Cheung|Maggie Cheung|Andy Lau
tt0101272,Anjelica Huston|Raul Julia|Christopher Lloyd
tt0101316,Jane March|Tony Ka Fai Leung|Frédérique Meininger
tt0101329,James Stewart|John Cleese|Amy Irving
tt0101393,Kurt Russell|William Baldwin|Robert De Niro
tt0101410,John Turturro|John Goodman|Judy Davis
tt0101414,Paige O'Hara|Robby Benson|Jesse Corti
tt0101420,Brian Salzberg|Donna Dempsey|Stephen Charles Barry
tt0101452,Keanu Reeves|Alex Winter|William Sadler
tt0101453,Dustin Hoffman|Nicole Kidman|Loren Dean
tt0101458,William Hurt|Solveig Dommartin|Pietro Falcone
tt0101465,Lothaire Bluteau|Aden Young|Sandrine Holt
tt0101492,Jeff Fahey|Lindsay Duncan|Kim Delaney
tt0101507,Cuba Gooding Jr.|Laurence Fishburne|Hudhail Al-Amir
tt0101516,Warren Beatty|Annette Bening|Harvey Keitel
tt0101523,Demi Moore|Jeff Daniels|George Dzundza
tt0101540,Robert De Niro|Nick Nolte|Jessica Lange
tt0101545,Frank Whaley|Jennifer Connelly|Dermot Mulroney
tt0101587,Billy Crystal|Jack Palance|Daniel Stern
tt0101590,Gene Hackman|Mary Elizabeth Mastrantonio|Colin Friels
tt0101605,Robert Arkins|Michael Aherne|Angeline Ball
tt0101635,Jim Belushi|Kelly Lynch|Alisan Porter
tt0101640,Gong Li|Jingwu Ma|Saifei He
tt0101669,Kenneth Branagh|Emma Thompson|Andy Garcia
tt0101698,Albert Brooks|Meryl Streep|Rip Torn
tt0101700,Marie-Laure Dougnac|Dominique Pinon|Pascal Benezech
tt0101701,John Candy|Mariel Hemingway|Emma Samms
tt0101726,Eddie Griffin|Sylvia Harman
tt0101745,Michael J. Fox|Julie Warner|Barnard Hughes
tt0101746,William Hurt|Christine Lahti|Elizabeth Perkins
tt0101748,River Phoenix|Lili Taylor|Richard Panebianco
tt0101757,Christina Applegate|Joanna Cassidy|John Getz
tt0101761,Val Kilmer|Meg Ryan|Kyle MacLachlan
tt0101764,Jean-Claude Van Damme|Geoffrey Lewis|Alonna Shaw
tt0101765,Irène Jacob|Wladyslaw Kowalski|Halina Gryglaszewska
tt0101775,Phoebe Cates|Rik Mayall|Marsha Mason
tt0101786,Ed O'Neill|Ethan Embry|JoBeth Williams
tt0101787,Julia Roberts|Campbell Scott|Vincent D'Onofrio
tt0101811,Alfred Molina|Joan Plowright|Miranda Richardson
tt0101821,Jim Varney|Eartha Kitt|Austin Nagler
tt0101829,Barbara Sukowa|Jean-Marc Barr|Udo Kier
tt0101831,Gregory Hines|Renée Soutendijk|Michael Greene
tt0101846,Bryan Brown|Brian Dennehy|Rachel Ticotin
tt0101862,Steve Martin|Diane Keaton|Martin Short
tt0101889,Jeff Bridges|Robin Williams|Adam Bryant
tt0101898,Noah Taylor|Thandie Newton|Nicole Kidman
tt0101902,Bette Midler|James Caan|George Segal
tt0101912,Al Pacino|Michelle Pfeiffer|Hector Elizondo
tt0101917,Robert Englund|Lisa Zane|Shon Greenblatt
tt0101921,Kathy Bates|Jessica Tandy|Mary Stuart Masterson
tt0101969,Danny Glover|Kevin Kline|Steve Martin
tt0102002,Sissy Spacek|William Petersen|Brian Kerwin
tt0102004,Michael J. Fox|James Woods|Stephen Lang
tt0102005,Mickey Rourke|Don Johnson|Chelsea Field
tt0102011,Kevin Bacon|Elizabeth Perkins|Nathan Lane
tt0102014,Ned Beatty|Adrian Dunbar|Brian Flanagan
tt0102034,Christopher Lambert|Sean Connery|Virginia Madsen
tt0102035,Don McKellar|Valerie Buhagiar|Earl Pastko
tt0102057,Dustin Hoffman|Robin Williams|Julia Roberts
tt0102059,Charlie Sheen|Cary Elwes|Valeria Golino
tt0102065,Christopher Reid|Christopher Martin|Martin Lawrence
tt0102070,Bruce Willis|Danny Aiello|Andie MacDowell
tt0102083,Gun Fors|Klas-Gösta Olsson|Lennart Björklund|Christer Christensen|Bernard Eiger
tt0102095,Richard Grieco|Linda Hunt|Roger Rees
tt0102103,Judy Davis|Hugh Grant|Mandy Patinkin
tt0102138,Kevin Costner|Gary Oldman|Jack Lemmon
tt0102164,Roberto Benigni|Nicoletta Braschi|Paolo Bonacelli
tt0102175,Wesley Snipes|Annabella Sciorra|Spike Lee
tt0102202,Sasha Mitchell|Peter Boyle|Dennis Chan
tt0102216,John Goodman|Peter O'Toole|John Hurt
tt0102250,Steve Martin|Victoria Tennant|Richard E. Grant
tt0102266,Bruce Willis|Damon Wayans|Chelsea Field
tt0102293,Siu-Wong Fan|Mei Sheng Fan|Ka-Kui Ho
tt0102303,Mel Brooks|Lesley Ann Warren|Jeffrey Tambor
tt0102316,Jodie Foster|Dianne Wiest|Adam Hann-Byrd
tt0102343,Tate Donovan|Sandra Bullock|Mary Mara
tt0102368,Isabelle Huppert|Jean-François Balmer|Christophe Malavoy
tt0102388,Sam Waterston|Tess Harper|Gail Strickland
tt0102395,Kristy Swanson|William Ragsdale|Meshach Taylor
tt0102426,Diego Abatantuono|Claudio Bigagli|Giuseppe Cederna
tt0102443,Peter Berg|Kevin Dillon|Arye Gross
tt0102456,Denzel Washington|Sarita Choudhury|Roshan Seth
tt0102460,Christian Slater|Patrick Dempsey|Rodney Eastman
tt0102465,Gérard Depardieu|Marie Gillain|Catherine Jacob
tt0102469,Demi Moore|Glenne Headly|Bruce Willis
tt0102492,Anna Chlumsky|Macaulay Culkin|Dan Aykroyd
tt0102494,River Phoenix|Keanu Reeves|James Russo
tt0102500,Ethan Hawke|Teri Polo|Brian McNamara
tt0102510,Leslie Nielsen|Priscilla Presley|George Kennedy
tt0102511,Peter Weller|Judy Davis|Ian Holm
tt0102517,Scott Bakula|Hector Elizondo|Robert Loggia
tt0102536,Winona Ryder|Gena Rowlands|Lisanne Falk
tt0102555,Sally Field|Alfred Molina|Sheila Rosenthal
tt0102558,Chevy Chase|Dan Aykroyd|John Candy
tt0102573,John Malkovich|Andie MacDowell|Lolita Davidovich
tt0102587,Miki Imai|Toshirô Yanagiba|Yoko Honna
tt0102592,Bill Paxton|Billy Bob Thornton|Cynda Williams
tt0102598,John Candy|Maureen O'Hara|Ally Sheedy
tt0102603,Sylvester Stallone|Ornella Muti|Peter Riegert
tt0102609,Danny DeVito|Gregory Peck|Penelope Ann Miller
tt0102685,Patrick Swayze|Keanu Reeves|Gary Busey
tt0102713,Barbra Streisand|Nick Nolte|Blythe Danner
tt0102719,John Ritter|Michael Oliver|Jack Warden
tt0102721,Hugo Weaving|Geneviève Picot|Russell Crowe
tt0102728,Guy Rolfe|Richard Lynch|Ian Abercrombie
tt0102744,Tom Selleck|Laura San Giacomo|Alan Rickman
tt0102757,Mimi Rogers|David Duchovny|Darwyn Carson
tt0102768,Harrison Ford|Annette Bening|Michael Haley
tt0102782,Brian Krause|Milla Jovovich|Lisa Pelikan
tt0102798,Kevin Costner|Morgan Freeman|Mary Elizabeth Mastrantonio
tt0102800,Gary Graham|Anne-Marie Johnson|Paul Koslo
tt0102802,Glen Campbell|Christopher Plummer|Phil Harris
tt0102803,Billy Campbell|Jennifer Connelly|Alan Arkin
tt0102818,Patrick Dempsey|Kelly Preston|Ken Pogue
tt0102820,Jason Patric|Jennifer Jason Leigh|Sam Elliott
tt0102849,Bette Midler|Woody Allen|Bill Irwin
tt0102898,Bobcat Goldthwait|Julie Brown|Bruce Baum
tt0102900,Tom Berenger|Bob Hoskins|Greta Scacchi
tt0102926,Jodie Foster|Anthony Hopkins|Lawrence A. Bonney
tt0102940,Dean Cameron|Tom Bresnahan|Patrick Labyorteaux
tt0102943,Bob Boyd|Richard Linklater|Rudy Basquez|Jean Caffeine|Jan Hockey|Stephan Hockey|Mark James
tt0102945,Julia Roberts|Patrick Bergin|Kevin Anderson
tt0102951,Sally Field|Kevin Kline|Cathy Moriarty
tt0102975,William Shatner|Leonard Nimoy|DeForest Kelley
tt0103003,Hulk Hogan|Christopher Lloyd|Shelley Duvall
tt0103007,Joe Pesci|Vincent Gardenia|Madolyn Smith Osborne
tt0103030,Victoria Abril|Marisa Paredes|Miguel Bosé
tt0103035,Jim Belushi|Charles Grodin|Anne De Salvo
tt0103036,Edward James Olmos|Lorraine Bracco|John E. Coleman
tt0103060,Paige Turco|David Warner|Michelan Sisti
tt0103064,Arnold Schwarzenegger|Linda Hamilton|Edward Furlong
tt0103074,Susan Sarandon|Geena Davis|Harvey Keitel
tt0103112,Sean Astin|Wil Wheaton|Keith Coogan
tt0103129,Juliet Stevenson|Alan Rickman|Jenny Howe
tt0103130,Adrienne Shelly|Martin Donovan|Rebecca Nelson
tt0103184,Kathleen Turner|Jay O. Sanders|Charles Durning
tt0103241,Bill Murray|Richard Dreyfuss|Julie Hagerty
tt0103247,Ethan Hawke|Klaus Maria Brandauer|Jed
tt0103285,Jet Li|Rosamund Kwan|Biao Yuen
tt0103516,Lloyd McGuire|Helen Mirren|Colin Salmon|John Benfield|Jack Ellis|Craig Fairbrass|Richard Hawley|Philip Wright|Ian Fitzgibbon
tt0103594,Gérard Depardieu|Armand Assante|Sigourney Weaver
tt0103596,Victor Wong|Michael Treanor|Max Elliott Slade
tt0103617,Louis Gossett Jr.|Rachel McLish|Paul Freeman
tt0103639,Scott Weinger|Robin Williams|Linda Larkin
tt0103644,Sigourney Weaver|Charles S. Dutton|Charles Dance
tt0103671,Edward James Olmos|William Forsythe|Sal Lopez
tt0103678,Stephen Macht|Shawn Weatherly|Megan Ward
tt0103747,John Goodman|Kelly McGillis|Trini Alvarado
tt0103759,Harvey Keitel|Brian McElroy|Frank Acciarito
tt0103772,Michael Douglas|Sharon Stone|George Dzundza
tt0103776,Michael Keaton|Danny DeVito|Michelle Pfeiffer
tt0103783,Faizon Love|Vanessa Bell Calloway
tt0103786,Charles Grodin|Bonnie Hunt|Dean Jones
tt0103791,Fernando Fernán Gómez|Jorge Sanz|Penélope Cruz
tt0103827,Bronson Pinchot|Dudley Moore|Bryan Brown
tt0103850,Tim Robbins|Giancarlo Esposito|Alan Rickman
tt0103855,Kevin Costner|Whitney Houston|Gary Kemp
tt0103859,Eddie Murphy|Robin Givens|Halle Berry
tt0103873,Timothy Balme|Diana Peñalver|Elizabeth Moody
tt0103874,Gary Oldman|Winona Ryder|Anthony Hopkins
tt0103893,Kristy Swanson|Donald Sutherland|Paul Reubens
tt0103905,Benoît Poelvoorde|Jacqueline Poelvoorde-Pappaert|Nelly Pappaert
tt0103919,Virginia Madsen|Xander Berkeley|Tony Todd
tt0103923,Matt Salinger|Ronny Cox|Ned Beatty
tt0103924,Kurt Russell|Martin Short|Mary Kay Place
tt0103939,Robert Downey Jr.|Geraldine Chaplin|Paul Rhys
tt0103950,Jackie Chan|Richard Norton|Joey Wang
tt0103956,Justin Whalin|Perrey Reeves|Jeremy Sylvers
tt0103957,Karen Black|Peter DeLuise|Ami Dolenz
tt0103959,Jamie Rose|Catherine Carlen|Lycia Naff
tt0103961,Dyan Cannon|Kris Kristofferson|Tony Curtis
tt0103962,Marlon Brando|Tom Selleck|Georges Corraface
tt0103978,Christopher Reid|Christopher Martin|Andre Rosey Brown
tt0103994,Marco Leonardi|Lumi Cavazos|Regina Torné
tt0104009,Gabriel Byrne|Kim Basinger|Janni Brenn
tt0104036,Stephen Rea|Jaye Davidson|Forest Whitaker
tt0104040,D.B. Sweeney|Moira Kelly|Roy Dotrice
tt0104057,Cora Lee Day|Alva Rogers|Barbarao
tt0104070,Meryl Streep|Bruce Willis|Goldie Hawn
tt0104114,Eddie Murphy|Lane Smith|Sheryl Lee Ralph
tt0104135,Peter Paul|David Paul|Roddy McDowall
tt0104139,Larry Drake|Holly Marie Combs|Cliff De Young
tt0104181,Juliette Binoche|Ralph Fiennes|Janet McTeer
tt0104187,Sean Astin|Brendan Fraser|Pauly Shore
tt0104231,Tom Cruise|Nicole Kidman|Thomas Gibson
tt0104237,Jeremy Irons|Juliette Binoche|Miranda Richardson
tt0104254,Samantha Mathis|Christian Slater|Robin Williams
tt0104257,Tom Cruise|Jack Nicholson|Demi Moore
tt0104265,Richard Gere|Kim Basinger|Uma Thurman
tt0104291,Mel Gibson|Jamie Lee Curtis|Elijah Wood
tt0104299,Emilio Estevez|Mick Jagger|Rene Russo
tt0104321,Brooke Adams|Ione Skye|Fairuza Balk
tt0104346,James Marshall|Cuba Gooding Jr.|Brian Dennehy
tt0104348,Al Pacino|Jack Lemmon|Alec Baldwin
tt0104361,Peter Sallis
tt0104389,Annabella Sciorra|Rebecca De Mornay|Matt McCoy
tt0104409,Terry Farrell|Doug Bradley|Kevin Bernhardt
tt0104412,Dustin Hoffman|Geena Davis|Andy Garcia
tt0104427,Jack Nicholson|Danny DeVito|Armand Assante
tt0104431,Macaulay Culkin|Joe Pesci|Daniel Stern
tt0104437,Rick Moranis|Marcia Strassman|Robert Oliveri
tt0104438,James Caan|Nicolas Cage|Sarah Jessica Parker
tt0104452,Steve Martin|Goldie Hawn|Dana Delany
tt0104454,Anthony Hopkins|Emma Thompson|Vanessa Redgrave
tt0104466,Woody Allen|Mia Farrow|Sydney Pollack
tt0104507,Catherine Deneuve|Vincent Perez|Linh Dan Pham
tt0104549,Andy Garcia|Uma Thurman|Lance Henriksen
tt0104558,Jackie Chan|Michelle Yeoh|Maggie Cheung
tt0104573,Omar Epps|Tupac Shakur|Jermaine Hopkins
tt0104647,Christian Slater|Milla Jovovich|Ric Roman Waugh
tt0104652,Shûichirô Moriyama|Tokiko Katô|Bunshi Katsura Vi
tt0104663,Enrico Lo Verso|Valentina Scalici|Giuseppe Ieracitano
tt0104670,Rodney Dangerfield|Jackée Harry|Jonathan Brandis
tt0104684,Yun-Fat Chow|Tony Chiu-Wai Leung|Teresa Mo
tt0104691,Daniel Day-Lewis|Madeleine Stowe|Russell Means
tt0104692,Jeff Fahey|Pierce Brosnan|Jenny Wright
tt0104694,Tom Hanks|Geena Davis|Lori Petty
tt0104695,Steve Martin|Debra Winger|Lolita Davidovich
tt0104714,Mel Gibson|Danny Glover|Joe Pesci
tt0104740,Gabriel Damon|Mickey Rooney|Rene Auberjonois
tt0104743,Pierce Brosnan|Ron Silver|Ben Cross
tt0104756,Nick Nolte|Susan Sarandon|Peter Ustinov
tt0104779,Hugh Grant|Kristin Scott Thomas|Emmanuelle Seigner
tt0104797,Denzel Washington|Angela Bassett|Delroy Lindo
tt0104802,Armand Assante|Antonio Banderas|Pablo Calogero
tt0104804,Jack Nicholson|Ellen Barkin|Harry Dean Stanton
tt0104815,Carlos Gallardo|Consuelo Gómez|Jaime de Hoyos
tt0104837,Corey Feldman|Jack Nance|Sarah Douglas
tt0104839,Sean Connery|Lorraine Bracco|José Wilker
tt0104850,Chevy Chase|Daryl Hannah|Sam Neill
tt0104868,Emilio Estevez|Joss Ackland|Lane Smith
tt0104897,Damon Wayans|Stacey Dash|Marlon Wayans
tt0104905,Teri Garr|Jeffrey Jones|Jon Lovitz
tt0104926,Tom Selleck|Ken Takakura|Aya Takanashi
tt0104928,Billy Crystal|David Paymer|Julie Warner
tt0104940,Michael Caine|Kermit the Frog|Dave Goelz
tt0104952,Joe Pesci|Marisa Tomei|Ralph Macchio
tt0104990,Christian Bale|Bill Pullman|Robert Duvall
tt0105017,Michael Caine|Carol Burnett|Denholm Elliott
tt0105032,Cyril Collard|Romane Bohringer|Carlos López
tt0105046,John Malkovich|Gary Sinise|Ray Walston
tt0105104,Wesley Snipes|Bruce Payne|Tom Sizemore
tt0105107,Mary McDonnell|Alfre Woodard|Angela Bassett
tt0105112,Harrison Ford|Sean Bean|Anne Archer
tt0105121,Brandon Quintin Adams|Everett McGill|Wendy Robie
tt0105128,Edward Furlong|Anthony Edwards|Clancy Brown
tt0105130,Hugh Laurie|Stephen Fry|Emma Thompson
tt0105151,Tim Robbins|Greta Scacchi|Fred Ward
tt0105156,Drew Barrymore|Sara Gilbert|Tom Skerritt
tt0105159,Stephen Dorff|Armin Mueller-Stahl|Morgan Freeman
tt0105165,Meg Ryan|Alec Baldwin|Kathy Bates
tt0105179,Nicole de Boer|J.H. Wyman|Joy Tanner
tt0105187,Joe Pesci|Barbara Hershey|Richard Riehle
tt0105211,Lorraine Bracco|John Heard|Adam Baldwin
tt0105217,John Lithgow|Lolita Davidovich|Steven Bauer
tt0105219,Brandon Lee|Powers Boothe|Nick Mancuso
tt0105226,Nicolas Cage|Dennis Hopper|Lara Flynn Boyle
tt0105236,Harvey Keitel|Tim Roth|Michael Madsen
tt0105251,Robert Carradine|Ted McGinley|Curtis Armstrong
tt0105265,Craig Sheffer|Brad Pitt|Tom Skerritt
tt0105275,Russell Crowe|Daniel Pollock|Jacqueline McKenzie
tt0105316,Whoopi Goldberg|Leleti Khumalo|Miriam Makeba
tt0105321,Mark-Paul Gosselaar|Tiffani Thiessen|Lark Voorhies
tt0105323,Al Pacino|Chris O'Donnell|James Rebhorn
tt0105327,Brendan Fraser|Matt Damon|Chris O'Donnell
tt0105378,Woody Allen|Mia Farrow|Michael Kirby
tt0105391,Michael Douglas|Melanie Griffith|Liam Neeson
tt0105399,Jackie Chan|Maggie Cheung|Teddy Robin Kwan
tt0105402,Chuck Norris|Beau Bridges|Jonathan Brandis
tt0105414,Bridget Fonda|Jennifer Jason Leigh|Steven Weber
tt0105415,Bridget Fonda|Campbell Scott|Kyra Sedgwick
tt0105417,Whoopi Goldberg|Maggie Smith|Kathy Najimy
tt0105428,Brian Krause|Mädchen Amick|Alice Krige
tt0105435,Robert Redford|Dan Aykroyd|Sidney Poitier
tt0105466,John Ritter|Pam Dawber|Jeffrey Jones
tt0105477,Sylvester Stallone|Estelle Getty|JoBeth Williams
tt0105488,Paul Mercurio|Tara Morice|Bill Hunter
tt0105606,Ashley Olsen|Mary-Kate Olsen|Rhea Perlman
